1137,9.026
1138,9.400
1139,9.533
1140,9.292
1141,8.866
1142,8.758
1143,8.612
1144,9.189
1145,13.599
1146,8.796
1147,8.821
1148,8.631
1149,9.019
1150,8.994
1151,8.617
1152,9.309
1153,8.648
1154,8.695
1155,8.956
1156,8.543
1157,8.901
1158,9.095
1159,9.103
1160,9.199
1161,8.654
1162,9.400
1163,8.495
1164,8.257
1165,9.029
1166,14.929
1167,9.214
1168,9.053
1169,8.476
1173,11.910
1174,9.355
1170,0.0
1171,0.0
1175,0.0
1176,0.0
1180,15.735
1181,8.623
1177,0.0
1178,0.0
1182,8.434
1183,8.800
1184,8.775
1185,8.424
1186,8.626
1187,8.460
1188,8.561
1189,8.592
1190,8.764
1191,8.447
1192,8.649
1193,8.546
1194,8.888
1195,8.523
1196,8.641
1197,8.648
1198,8.240
1199,8.655
1200,8.512
1201,8.892
1202,8.704
1203,8.055
1204,8.596
1205,8.436
1206,9.584
1207,8.765
1208,8.598
1209,9.132
1210,8.601
1211,8.363
1212,8.870
1213,8.837
1214,8.940
1215,8.845
1216,8.421
1217,8.413
1218,8.715
1219,9.016
1220,8.382
1221,8.519
1222,9.046
1223,8.521
1224,8.200
1225,9.092
1226,9.054
1227,8.642
1228,8.795
1229,8.702
1230,10.952
1231,8.985
1232,8.545
1233,8.074
1234,8.358
1235,8.628
1236,8.976
1237,9.003
1238,8.932
1239,8.922
1240,11.049
1241,8.780
1242,9.045
1243,9.434
1244,8.458
1245,8.773
1246,8.445
1247,9.062
1248,8.419
1249,8.650
1250,8.640
1251,8.676
1252,8.405
1253,8.783
1254,8.496
1255,8.994
1256,8.676
1257,8.939
1258,8.825
1259,8.617
1260,8.433
1261,8.354
1262,8.665
1263,8.402
1264,10.777
1265,8.457
1266,8.753
1267,8.924
1268,9.087
1269,9.097
1270,9.044
1271,9.112
1272,12.212
1273,8.924
1274,8.809
1275,12.543
1276,8.999
1277,9.137
1278,8.881
1281,8.983
1282,8.428
1283,8.741
1284,9.011
1285,9.105
1279,0.0
1286,8.446
1287,8.963
1288,8.967
1289,10.722
1290,8.634
1291,9.354
1292,9.068
1295,8.708
1296,8.487
1297,9.129
1293,0.0
1298,8.471
1299,8.678
1300,8.477
1301,8.724
1302,8.844
1303,9.040
1304,9.144
1305,8.723
1306,8.889
1307,8.414
1308,9.150
1309,8.267
1312,8.595
1313,9.046
1314,9.155
1315,8.750
1310,0.0
1316,8.357
1317,8.458
1318,9.115
1319,8.629
1320,8.705
1321,9.004
1322,8.838
1323,10.086
1324,8.906
1325,9.015
1326,8.447
1327,8.757
1328,8.573
